Year,Region,LandType_Basin,Vegetation,Soil
2060,Africa_Eastern,CornC4_AfrCstE,1.18979,0.989617
2060,Africa_Eastern,FiberCrop_AfrCstE,1.63831,1.24022
2060,Africa_Eastern,FodderGrass_AfrCstE,1.18975,0.989569
2060,Africa_Eastern,FodderHerb_AfrCstE,1.63831,1.24022
2060,Africa_Eastern,FodderHerbC4_AfrCstE,1.18979,0.989617
2060,Africa_Eastern,Forest_AfrCstE,1.29431,1.04688
2060,Africa_Eastern,Fruits_AfrCstE,1.63831,1.24022
2060,Africa_Eastern,FruitsTree_AfrCstE,1,1
2060,Africa_Eastern,Grassland_AfrCstE,1.18975,0.989569
2060,Africa_Eastern,Legumes_AfrCstE,1.63831,1.24022
2060,Africa_Eastern,MiscCrop_AfrCstE,1.63831,1.24022
2060,Africa_Eastern,MiscCropC4_AfrCstE,1.18979,0.989617
2060,Africa_Eastern,MiscCropTree_AfrCstE,1.29521,1.04722
2060,Africa_Eastern,NutsSeeds_AfrCstE,1.63831,1.24022
2060,Africa_Eastern,NutsSeedsTree_AfrCstE,1,1
2060,Africa_Eastern,OilCrop_AfrCstE,1.63831,1.24022
2060,Africa_Eastern,OilCropTree_AfrCstE,1.29521,1.04722
2060,Africa_Eastern,OilPalmTree_AfrCstE,1.29521,1.04722
2060,Africa_Eastern,OtherArableLand_AfrCstE,1.63831,1.24022
2060,Africa_Eastern,OtherGrain_AfrCstE,1.63831,1.24022
2060,Africa_Eastern,OtherGrainC4_AfrCstE,1.18979,0.989617
2060,Africa_Eastern,Pasture_AfrCstE,1.18975,0.989569
2060,Africa_Eastern,ProtectedGrassland_AfrCstE,1.18975,0.989569
2060,Africa_Eastern,ProtectedShrubland_AfrCstE,1.35749,1.04818
2060,Africa_Eastern,ProtectedUnmanagedForest_AfrCstE,1.29431,1.04688
2060,Africa_Eastern,ProtectedUnmanagedPasture_AfrCstE,1.18975,0.989569
2060,Africa_Eastern,Rice_AfrCstE,1.63831,1.24022
2060,Africa_Eastern,RockIceDesert_AfrCstE,1,1
2060,Africa_Eastern,RootTuber_AfrCstE,1.63831,1.24022
2060,Africa_Eastern,Shrubland_AfrCstE,1.35749,1.04818
2060,Africa_Eastern,Soybean_AfrCstE,1.63831,1.24022
2060,Africa_Eastern,SugarCrop_AfrCstE,1.63831,1.24022
2060,Africa_Eastern,SugarCropC4_AfrCstE,1.18979,0.989617
2060,Africa_Eastern,Tundra_AfrCstE,0.125,0.440935
2060,Africa_Eastern,UnmanagedForest_AfrCstE,1.29431,1.04688
2060,Africa_Eastern,UnmanagedPasture_AfrCstE,1.18975,0.989569
2060,Africa_Eastern,UrbanLand_AfrCstE,1,1
2060,Africa_Eastern,Vegetables_AfrCstE,1.63831,1.24022
2060,Africa_Eastern,Wheat_AfrCstE,1.63831,1.24022
